Instance,Income
113267,69151.34014949355
113268,204964.6416962745
113269,23785.680015311435
113270,18053.984140287936
113271,178872.36401563973
113272,19235.45247176151
113273,50743.49613872534
113274,156752.4731841116
113275,32343.651804778703
113276,17099.23009621609
113277,18147.010140937913
113278,367708.83614149876
113279,70570.3745449984
113280,80146.84717901892
113281,166981.08524122613
113282,33324.548030473095
113283,76652.29899114315
113284,332264.4755790805
113285,21594.457431649986
113286,73133.12064871317
113287,146656.7240989656
113288,54276.76299301105
113289,64341.893029631094
113290,66934.09929665919
113291,31630.02326355518
113292,284046.6299988161
113293,16046.353341804144
113294,35587.09483459517
113295,284594.03745695885
113296,39782.664055021385
113297,41776.35036439909
113298,45683.932362847925
113299,35369.870247096784
113300,44921.408231492205
113301,19263.635025361058
113302,134243.58362987617
113303,46293.84656970164
113304,141777.4634162134
113305,69443.31984506728
113306,22147.861227488695
113307,137414.23701085875
113308,23114.29526303111
113309,51925.01806710191
113310,20452.756877077438
113311,58995.92991943758
113312,21460.620443588577
113313,149918.9445553149
113314,29722.344119419355
113315,89473.85959995737
113316,34058.82388041872
113317,79614.26256162704
113318,35988.83135188193
113319,31101.01386094344
113320,86744.55802821675
113321,14684.788150629247
113322,43890.11732527761
113323,35395.86333418971
113324,11859.124362962433
113325,27883.02874873049
113326,24190.89462978876
113327,26545.401150936512
113328,34960.399990801474
113329,317695.0838495482
113330,142528.44254508198
113331,24757.813014260577
113332,35250.79072826188
113333,195322.14461038823
113334,24463.17230273652
113335,18585.847004154366
113336,127553.71698452812
113337,13262.900625482273
113338,122774.30823113129
113339,22203.67857246526
113340,68860.58935866372
113341,121704.25734241694
113342,49161.238535102784
113343,25527.614811950796
113344,26451.159566355556
113345,24453.58827244932
113346,72877.34324914584
113347,77606.86403887352
113348,118421.53265691528
113349,26957.881719131543
113350,23138.117538569386
113351,128000.41694729813
113352,36362.81613353944
113353,83417.31888968746
113354,16090.992343240601
113355,225475.5519120037
113356,68810.48231027684
113357,14789.586547750161
113358,118582.24932742573
113359,18113.789634419743
113360,187275.32703241776
113361,182919.538355901
113362,159112.0771028517
113363,67831.70105430023
113364,59488.01888993174
113365,76694.6167459157
113366,29277.333001723007
113367,72858.0208864088
113368,21399.22932865965
113369,87639.66221125015
113370,30419.095242555602
113371,157986.4060244458
113372,43037.50661452617
113373,106042.60197341384
113374,237814.26337537935
113375,136898.32312391562
113376,87828.0057373
113377,23955.374205330987
113378,121505.83912837005
113379,151577.42584513695
113380,25493.400664893907
113381,120886.76512778527
113382,238932.26168544733
113383,27623.188297165787
113384,184123.80075257737
113385,155374.14290569926
113386,35919.22505778563
113387,156854.50309868297
113388,47368.73536563119
113389,31041.999623373074
113390,104773.50745468563
113391,17709.200917176477
113392,30923.87280654916
113393,53821.53353799926
113394,16157.752607766719
113395,47239.171679764746
113396,18622.318100885583
113397,42730.57290287207
113398,39302.89622958362
113399,32725.4491206697
113400,297612.99354133685
113401,16972.155221738743
113402,328721.1270249784
113403,215857.7945203453
113404,19359.348209405693
113405,48309.2228005962
113406,32513.08813267534
113407,160207.92972044175
113408,125468.16748608416
113409,77379.03158774065
113410,18241.41229371548
113411,35339.72872542795
113412,57692.179335874294
113413,623718.0333549288
113414,24265.93988631179
113415,10945.749957263575
113416,85264.23819975248
113417,797404.2311927958
113418,281538.796393628
113419,55686.517922684005
113420,22878.384123654392
113421,32323.77835588542
113422,121753.39788681432
113423,40530.608502165764
113424,45678.932427247266
113425,27795.23283130328
113426,138796.73496860688
113427,120426.33706988505
113428,184615.43513524605
113429,129497.07107760514
113430,208900.64236056243
113431,182940.92739295008
113432,37699.41273433573
113433,90605.6618433561
113434,19549.04772123367
113435,19486.59173281857
113436,80945.0826418022
113437,23556.75102443984
113438,47947.00001884633
113439,92317.74982351155
113440,147564.63214948686
113441,26257.615203746132
113442,159408.97484167825
113443,159925.89834184476
113444,133760.65309356662
113445,36942.87207307408
113446,13349.966003247815
113447,46602.40727044783
113448,23397.036329073802
113449,132223.39099308554
113450,134298.2009258887
113451,34394.27395767798
113452,133899.3465582687
113453,140284.20528050585
113454,253056.60990321453
113455,39389.29174773134
113456,44382.36070601282
113457,23625.85401942985
113458,76848.87508784457
113459,45002.5819254063
113460,44231.71683902243
113461,11969.280706902715
113462,43046.37206389041
113463,10447.74213446999
113464,76418.69896963057
113465,7024.956493367058
113466,36942.30951063391
113467,21762.643030502208
113468,93525.84926711892
113469,24305.7968516836
113470,59385.46064115341
113471,34761.30498712183
113472,694285.9773426375
113473,188668.657651472
113474,36639.61232982981
113475,36865.13646954228
113476,29918.2287435175
113477,108986.88517509942
113478,390155.7979295382
113479,165098.85954811485
113480,152570.52967592928
113481,307454.04968160996
113482,26138.813052595076
113483,18075.25896281867
113484,79136.03330720017
113485,76317.03209928557
113486,22262.35979155527
113487,93033.6017448153
113488,27581.57204056971
113489,13294.63153871781
113490,76396.47893601458
113491,193710.57208134982
113492,20161.89795747626
113493,118302.53987262861
113494,33200.65917252106
113495,128817.45183607013
113496,22360.78457805908
113497,139505.64736248608
113498,21105.084243830104
113499,27375.101091743818
113500,63420.29283813382
113501,33062.38228652661
113502,198275.86376956757
113503,37906.09876467705
113504,234369.84159280843
113505,19862.237886940562
113506,15448.968089772436
113507,123330.21739507308
113508,185612.45764901183
113509,38243.88840770306
113510,161194.01415641565
113511,132049.49789886453
113512,40407.42635967827
113513,33909.60421838591
113514,115929.33594672849
113515,32669.87166699383
113516,307629.7727477745
113517,20845.894141203957
113518,38551.45720032201
113519,131878.34202081765
113520,270822.88270886376
113521,201429.2884580335
113522,30161.435175179213
113523,42127.892066790555
113524,102602.99488085811
113525,51200.48305357825
113526,26586.89567940256
113527,105614.363826838
113528,44677.02969412346
113529,13660.352720213365
113530,66807.41924623956
113531,103142.30077552937
113532,32817.61821972295
113533,151452.87438141683
113534,360106.1264491133
113535,61915.25135529359
113536,39180.80031659658
113537,67796.43283698484
113538,96300.37433420269
113539,45965.386181082904
113540,67779.48389523586
113541,39578.879716547264
113542,318183.46411287243
113543,12731.238182540892
113544,50865.62141106986
113545,132872.95225821054
113546,126195.146552864
113547,19009.580039308556
113548,25357.870178230954
113549,35589.61196750525
113550,18440.751130654233
113551,47012.51845138863
113552,48933.834729548136
113553,21015.49958756083
113554,318931.7728228411
113555,81531.30890741866
113556,79936.55272119834
113557,53790.47319165995
113558,35534.892207706376
113559,227115.1298419839
113560,29322.85727007599
113561,73573.28926436423
113562,67465.12397980344
113563,288916.9303961637
113564,23823.607220092985
113565,23680.948393734434
113566,154178.74359742238
113567,267899.5727650803
113568,268884.7216585037
113569,182833.54840706772
113570,271837.71815846016
113571,37763.59089838653
113572,270313.5078368041
113573,42564.388488243
113574,17826.3742739471
113575,12661.573609061046
113576,214576.2321171197
113577,15647.738575023071
113578,36841.71354589231
113579,169634.7979690052
113580,81208.50734677767
113581,249301.55646280496
113582,30380.392035865643
113583,84504.84578769396
113584,41545.50383371058
113585,93672.4050604994
113586,23668.187942285564
113587,82010.53890268921
113588,152816.06590086277
113589,31676.143104900977
113590,291494.08580408926
113591,99196.50517960197
113592,28543.565112481203
113593,31564.840182219737
113594,46033.58539773042
113595,290134.82153216447
113596,238481.24518344318
113597,21275.732768123566
113598,28352.56385504666
113599,34767.373671228124
113600,122190.90785349607
113601,11299.562772537776
113602,88049.35615009669
113603,45644.39261788452
113604,26145.30830133895
113605,22792.507264906744
113606,201664.1898399151
113607,75773.15944050718
113608,152496.4675355668
113609,28149.355866698574
113610,46086.61598329865
113611,129877.15802030475
113612,328991.1609472803
113613,88305.51032562954
113614,21405.92850010775
113615,21612.308158242955
113616,80557.83788674523
113617,85043.58328097551
113618,226459.67125961516
113619,173017.22909537223
113620,51203.499324763565
113621,91794.2345187826
113622,24059.56647214238
113623,28713.459420346735
113624,229781.76676042547
113625,123315.24016716145
113626,64568.427615437744
113627,55071.90459818712
113628,48953.6172311763
113629,29940.981885266843
113630,92165.84783919151
113631,22302.786186119312
113632,13045.612477503064
113633,40098.688143465806
113634,361160.3752737332
113635,65992.10067373217
113636,80984.76112392584
113637,16127.677611726927
113638,58807.42963463439
113639,73399.45247587368
113640,33253.26811889435
113641,40368.990474974154
113642,181319.01311086337
113643,25928.33471576402
113644,441610.77515992086
113645,234752.0810194008
113646,207461.42697178983
113647,37824.99251105633
113648,70991.14559416172
113649,25096.773689244408
113650,22899.031433926433
113651,55254.98360070389
113652,25184.356258572156
113653,122379.82949176752
113654,74318.40772739974
113655,59653.4964430026
113656,118995.66360523441
113657,392238.18254199275
113658,14390.838304098097
113659,103774.28969501909
113660,21079.10146803102
113661,151509.7234997707
113662,74354.64950329275
113663,68815.48657409493
113664,22785.537962641563
113665,447878.3416027956
113666,25962.666189595835
113667,37403.766893531036
113668,149818.78094164198
113669,39424.162679996756
113670,73083.8744593945
113671,126605.21524353889
113672,173715.38558858266
113673,41936.44760384504
113674,237387.89003412265
113675,415460.6656287311
113676,65614.670585525
113677,15134.949281826237
113678,62780.73890356648
113679,184073.19559105777
113680,37562.19448595983
113681,16360.314734978487
113682,29994.752704622337
113683,36175.25965068759
113684,102798.84599930252
113685,24734.07936169935
113686,89792.8585861997
113687,60549.52007227303
113688,70661.4592303316
113689,15537.096182306097
113690,66147.11996896223
113691,147650.60743912545
113692,24118.71098977114
113693,105099.3620817982
113694,135250.19478472555
113695,43978.96606284697
113696,103987.52977487716
113697,298333.4054654517
113698,29326.54383102374
113699,21345.121722326865
113700,102110.76358702399
113701,119172.18360675624
113702,132575.83987096377
113703,51765.4087283933
113704,36532.34418593775
113705,71668.46687331442
113706,339786.41484484065
113707,38838.775256944326
113708,81802.73899956893
113709,34550.44066277403
113710,126470.04745019179
113711,27081.669859019214
113712,23621.040003587575
113713,44945.5845242126
113714,42799.80406027922
113715,45351.841086571374
113716,28525.74877791355
113717,767964.1818226342
113718,102334.98101318297
113719,21473.681912609823
113720,39244.59534034983
113721,20202.886224640653
113722,164018.92965763446
113723,193801.5214791964
113724,73006.58490569629
113725,206295.71479707246
113726,32742.72293339318
113727,49932.68522089248
113728,35520.193194358784
113729,12436.58921171952
113730,57147.95380825549
113731,45671.53558921858
113732,128342.51918920793
113733,60393.15309485098
113734,65610.72364008367
113735,19333.932169508207
113736,22416.433304638136
113737,53163.39467960229
113738,55802.319008828694
113739,17304.870437738224
113740,34250.40043735594
113741,44253.36751487036
113742,271947.4466212134
113743,141922.60138393223
113744,85244.69538062565
113745,29925.28218285686
113746,30325.87420646291
113747,44666.55501395294
113748,95367.21301622376
113749,157428.66913311442
113750,84645.89734457424
113751,41180.84178297412
113752,37415.28329166841
113753,169293.03538748826
113754,258143.74510054692
113755,52485.53789350812
113756,57492.166571162095
113757,105198.61614693419
113758,249708.3266946142
113759,66732.18053119771
113760,17736.05896570353
113761,40373.158974163605
113762,18539.033147139402
113763,60253.1726053446
113764,141116.61341729012
